t_hover,E_req_J,exceeds_avail
5.787553386978473213e+01,6.178573134007577319e+05,1.000000000000000000e+00
8.198419277470253519e+01,7.182779636791504454e+05,1.000000000000000000e+00
4.190334220427951095e+01,5.513277781102658482e+05,0.000000000000000000e+00
8.521340346898469420e+01,7.317287092840669211e+05,1.000000000000000000e+00
3.104093190895303422e+01,5.060821960250307457e+05,0.000000000000000000e+00
4.825384028804177206e+01,5.777797325585909421e+05,0.000000000000000000e+00
6.422789702417790636e+01,6.443170364937970880e+05,1.000000000000000000e+00
5.945964727586539311e+01,6.244556770418348024e+05,1.000000000000000000e+00
4.144289487922979021e+01,5.494098605694022262e+05,0.000000000000000000e+00
6.456402416375074438e+01,6.457171187656996772e+05,1.000000000000000000e+00
4.102850249691566376e+01,5.476837773116600001e+05,0.000000000000000000e+00
5.984981276272154815e+01,6.260808471543991473e+05,1.000000000000000000e+00
3.954214976827803696e+01,5.414926196806394728e+05,0.000000000000000000e+00
5.151277701940366427e+01,5.913542970779282041e+05,0.000000000000000000e+00
5.836184133577900468e+01,6.198829471020342316e+05,1.000000000000000000e+00
3.754633354837910986e+01,5.331793757366749924e+05,0.000000000000000000e+00
9.393491351319525506e+01,7.680567237747652689e+05,1.000000000000000000e+00
3.475464304675898575e+01,5.215510484765667934e+05,0.000000000000000000e+00
4.949291692594598402e+01,5.829409023363807937e+05,0.000000000000000000e+00
3.541541700053173258e+01,5.243033936147423228e+05,0.000000000000000000e+00
4.568271579055084430e+01,5.670701366825599689e+05,0.000000000000000000e+00
5.861059460048485903e+01,6.209190878802979132e+05,1.000000000000000000e+00
4.684252644300272550e+01,5.719011370454739081e+05,0.000000000000000000e+00
4.078863491124785412e+01,5.466846483668079600e+05,0.000000000000000000e+00
4.809487259513733193e+01,5.771175788005706854e+05,0.000000000000000000e+00
5.909295414334581409e+01,6.229282771576079540e+05,1.000000000000000000e+00
7.924184980075787621e+01,7.068551854227568256e+05,1.000000000000000000e+00
5.054019858136554433e+01,5.873031816849185852e+05,0.000000000000000000e+00
6.365563786351358289e+01,6.419333851563949138e+05,1.000000000000000000e+00
8.216643919149552744e+01,7.190370811297493055e+05,1.000000000000000000e+00
4.878751814035462075e+01,5.800026798067060299e+05,0.000000000000000000e+00
6.768631019246578262e+01,6.587224872764609754e+05,1.000000000000000000e+00
6.866534146661592786e+01,6.628004808961304370e+05,1.000000000000000000e+00
4.446639818142221401e+01,5.620037658928998280e+05,0.000000000000000000e+00
4.297088105125449431e+01,5.557744354558059713e+05,0.000000000000000000e+00
8.385020661634433736e+01,7.260505371825204929e+05,1.000000000000000000e+00
3.666768259365206006e+01,5.295194998145254795e+05,0.000000000000000000e+00
3.737700187040698552e+01,5.324740525048122508e+05,0.000000000000000000e+00
7.074165991375465978e+01,6.714490436166458530e+05,1.000000000000000000e+00
4.595843666329738397e+01,5.682186065931316698e+05,0.000000000000000000e+00
6.431908485417721977e+01,6.446968643897461006e+05,1.000000000000000000e+00
3.659664926922405925e+01,5.292236221940147225e+05,0.000000000000000000e+00
7.098295256593718250e+01,6.724541084414927755e+05,1.000000000000000000e+00
5.470579946408113159e+01,6.046543064858595608e+05,0.000000000000000000e+00
3.219412724058672381e+01,5.108856413579870132e+05,0.000000000000000000e+00
3.929761677516191298e+01,5.404740577490077121e+05,0.000000000000000000e+00
2.928229809804849637e+01,4.987568963644769392e+05,0.000000000000000000e+00
4.491021384173659925e+01,5.638524069719526451e+05,0.000000000000000000e+00
6.871778353769332170e+01,6.630189197110105306e+05,1.000000000000000000e+00
5.102110668004106486e+01,5.893063252103881678e+05,0.000000000000000000e+00
3.691840840567816429e+01,5.305638569139619358e+05,0.000000000000000000e+00
4.552358156513366794e+01,5.664072892607699614e+05,0.000000000000000000e+00
5.480669227231544482e+01,6.050745588711648015e+05,0.000000000000000000e+00
5.792766060968084929e+01,6.180744387555069989e+05,1.000000000000000000e+00
9.766542430099761418e+01,7.835955524030658416e+05,1.000000000000000000e+00
4.912673865903513359e+01,5.814156470400979742e+05,0.000000000000000000e+00
7.617837353701752079e+01,6.940947793076545931e+05,1.000000000000000000e+00
6.363433214689554518e+01,6.418446397008361528e+05,1.000000000000000000e+00
5.599188010906738100e+01,6.100112637180857128e+05,1.000000000000000000e+00
3.442878858342209725e+01,5.201937553465979290e+05,0.000000000000000000e+00
6.397883766100727598e+01,6.432796207127636299e+05,1.000000000000000000e+00
4.125345473800389584e+01,5.486207788437964628e+05,0.000000000000000000e+00
7.239989768552760552e+01,6.783561601018214133e+05,1.000000000000000000e+00
5.341167613305108830e+01,5.992638487687789602e+05,0.000000000000000000e+00
6.419746947453367625e+01,6.441902955442609964e+05,1.000000000000000000e+00
5.783970906219536090e+01,6.177080910616631154e+05,1.000000000000000000e+00
6.544369540514405514e+01,6.493812445240137167e+05,1.000000000000000000e+00
4.965732288232470637e+01,5.836257082857413916e+05,0.000000000000000000e+00
6.304214765116381614e+01,6.393779926600074396e+05,1.000000000000000000e+00
5.776196185925193305e+01,6.173842478853298817e+05,1.000000000000000000e+00
5.629668575172774325e+01,6.112808814502538880e+05,1.000000000000000000e+00
4.219020321003692686e+01,5.525226504111799877e+05,0.000000000000000000e+00
3.794633823231878722e+01,5.348455294051161036e+05,0.000000000000000000e+00
6.076533492676844617e+01,6.298943040298090782e+05,1.000000000000000000e+00
3.526583743392647818e+01,5.236803445514949271e+05,0.000000000000000000e+00
3.458304208557295567e+01,5.208362729190104292e+05,0.000000000000000000e+00
4.594606025564134200e+01,5.681670547042510007e+05,0.000000000000000000e+00
4.399041054603273437e+01,5.600211177473185817e+05,0.000000000000000000e+00
6.587328172424761874e+01,6.511706156244643498e+05,1.000000000000000000e+00
3.576376897749544526e+01,5.257543964345351560e+05,0.000000000000000000e+00
6.244239461230232280e+01,6.368798200985868461e+05,1.000000000000000000e+00
4.801098368425965646e+01,5.767681533507890999e+05,0.000000000000000000e+00
5.119040902306508656e+01,5.900115262523532147e+05,0.000000000000000000e+00
4.322126450925720320e+01,5.568173665359107545e+05,0.000000000000000000e+00
4.003865437617228906e+01,5.435607278980064439e+05,0.000000000000000000e+00
4.333160837474014215e+01,5.572769857445000671e+05,0.000000000000000000e+00
5.108425910154993232e+01,5.895693762270202860e+05,0.000000000000000000e+00
5.780338051235692376e+01,6.175567704671483953e+05,1.000000000000000000e+00
6.737999309040417018e+01,6.574465738089496735e+05,1.000000000000000000e+00
7.142057188767221021e+01,6.742769396921376465e+05,1.000000000000000000e+00
4.503119276248283143e+01,5.643563247526648920e+05,0.000000000000000000e+00
1.114216923611905941e+02,8.408950226662864443e+05,1.000000000000000000e+00
4.360733607712025162e+01,5.584254841027862858e+05,0.000000000000000000e+00
3.992775973942316625e+01,5.430988145423672395e+05,0.000000000000000000e+00
5.906611308059555654e+01,6.228164751288773259e+05,1.000000000000000000e+00
9.335102558897470715e+01,7.656246347369146533e+05,1.000000000000000000e+00
5.976545582295231895e+01,6.257294722073093290e+05,1.000000000000000000e+00
5.857249190999910127e+01,6.207603773949479219e+05,1.000000000000000000e+00
3.435630871251569118e+01,5.198918523748390726e+05,0.000000000000000000e+00
5.933639624631083365e+01,6.239422951658804668e+05,1.000000000000000000e+00
9.663663511238306114e+01,7.793103003810640657e+05,1.000000000000000000e+00
4.696006133057285581e+01,5.723907092728939606e+05,0.000000000000000000e+00
4.464474519013052145e+01,5.627466410009814426e+05,0.000000000000000000e+00
9.510741287746753869e+01,7.729405768781499937e+05,1.000000000000000000e+00
5.130199355016721086e+01,5.904763132326989435e+05,0.000000000000000000e+00
3.745233933422961314e+01,5.327878583094914211e+05,0.000000000000000000e+00
4.253186521422138355e+01,5.539457872505594278e+05,0.000000000000000000e+00
1.030558838041865215e+02,8.060486241705358261e+05,1.000000000000000000e+00
4.558342297823590883e+01,5.666565488168905722e+05,0.000000000000000000e+00
4.852094691046451658e+01,5.788923212273819372e+05,0.000000000000000000e+00
4.341020995864734999e+01,5.576043877041032538e+05,0.000000000000000000e+00
4.798394149671376852e+01,5.766555135698283557e+05,0.000000000000000000e+00
1.101923678223275971e+02,8.357744736518148566e+05,1.000000000000000000e+00
4.655792261042855529e+01,5.707156666279140627e+05,0.000000000000000000e+00
4.161756301920355838e+01,5.501374119553279597e+05,0.000000000000000000e+00
5.293798209992667125e+01,5.972907542458960088e+05,0.000000000000000000e+00
4.639350327571530386e+01,5.700308049533030717e+05,0.000000000000000000e+00
6.385356376738604212e+01,6.427578129295116523e+05,1.000000000000000000e+00
3.309546552345926784e+01,5.146400176110935863e+05,0.000000000000000000e+00
5.567132867502951399e+01,6.086760594837602694e+05,1.000000000000000000e+00
6.043424196212298938e+01,6.285151907849194249e+05,1.000000000000000000e+00
5.702161027867964549e+01,6.143004352415440371e+05,1.000000000000000000e+00
3.985065521258469801e+01,5.427776483275617938e+05,0.000000000000000000e+00
6.152943579529182472e+01,6.330770404233190930e+05,1.000000000000000000e+00
4.490613066383410512e+01,5.638353991665085778e+05,0.000000000000000000e+00
9.189827076535132733e+01,7.595734236488698516e+05,1.000000000000000000e+00
5.497398454367254317e+01,6.057713872904678574e+05,0.000000000000000000e+00
5.773231500930791071e+01,6.172607588118884014e+05,1.000000000000000000e+00
6.751256340508962239e+01,6.579987736331219785e+05,1.000000000000000000e+00
4.373921591175330548e+01,5.589748078459561802e+05,0.000000000000000000e+00
5.621376755836554651e+01,6.109354993644986534e+05,1.000000000000000000e+00
6.016724676273243233e+01,6.274030662304284051e+05,1.000000000000000000e+00
6.428131108114229164e+01,6.445395239558962639e+05,1.000000000000000000e+00
7.884582381486544023e+01,7.052056043661204167e+05,1.000000000000000000e+00
5.639162773762521397e+01,6.116763466646462912e+05,1.000000000000000000e+00
8.642353401342829500e+01,7.367693088741993997e+05,1.000000000000000000e+00
7.527884224910577871e+01,6.903479297946179286e+05,1.000000000000000000e+00
7.472912275900938539e+01,6.880581637448389083e+05,1.000000000000000000e+00
5.076465105856302529e+01,5.882381015328313224e+05,0.000000000000000000e+00
6.330253784191970112e+01,6.404626051382439910e+05,1.000000000000000000e+00
6.342670384091749014e+01,6.409797981688061263e+05,1.000000000000000000e+00
4.724225809628026695e+01,5.735661534496339737e+05,0.000000000000000000e+00
5.327988732639524727e+01,5.987149041876645060e+05,0.000000000000000000e+00
4.110890603175245417e+01,5.480186850012512878e+05,0.000000000000000000e+00
4.336122041028913543e+01,5.574003298043096438e+05,0.000000000000000000e+00
4.913810331363019657e+01,5.814629846381421667e+05,0.000000000000000000e+00
7.871723747798755255e+01,7.046699991457255092e+05,1.000000000000000000e+00
6.286677848217237852e+01,6.386475212531010620e+05,1.000000000000000000e+00
5.408471525614801578e+01,6.020672824508743361e+05,0.000000000000000000e+00
3.825686298500678362e+01,5.361389691487139789e+05,0.000000000000000000e+00
5.614997400496142177e+01,6.106697778184899362e+05,1.000000000000000000e+00
3.488793392247909964e+01,5.221062496791214217e+05,0.000000000000000000e+00
4.076784861264797399e+01,5.465980664615051355e+05,0.000000000000000000e+00
6.573172733161848669e+01,6.505809941024358850e+05,1.000000000000000000e+00
9.600215935125639533e+01,7.766674960355588701e+05,1.000000000000000000e+00
6.614340979579887403e+01,6.522957896422564518e+05,1.000000000000000000e+00
3.367922273574727399e+01,5.170715621899049147e+05,0.000000000000000000e+00
3.253595414911639239e+01,5.123094650792725151e+05,0.000000000000000000e+00
5.070412823460880247e+01,5.879860036719699856e+05,0.000000000000000000e+00
4.197860694940007420e+01,5.516412810171614401e+05,0.000000000000000000e+00
4.376423158610001707e+01,5.590790065197587246e+05,0.000000000000000000e+00
4.870952648780856720e+01,5.796778184157904470e+05,0.000000000000000000e+00
4.562078215195261066e+01,5.668121623055251548e+05,0.000000000000000000e+00
4.903131971843733083e+01,5.810181951494101668e+05,0.000000000000000000e+00
4.104114588920869977e+01,5.477364412810993381e+05,0.000000000000000000e+00
9.465921882379345220e+01,7.710736983222598210e+05,1.000000000000000000e+00
4.194245827342329846e+01,5.514907096576093463e+05,0.000000000000000000e+00
4.523109945288604195e+01,5.651890031660293462e+05,0.000000000000000000e+00
4.006992307341209880e+01,5.436909725093954476e+05,0.000000000000000000e+00
3.938561491445310025e+01,5.408405995133490069e+05,0.000000000000000000e+00
5.020772847382929172e+01,5.859183321780010592e+05,0.000000000000000000e+00
4.264933509668907163e+01,5.544350887099254178e+05,0.000000000000000000e+00
4.428561528054439833e+01,5.612507444769444410e+05,0.000000000000000000e+00
9.945655484658723822e+01,7.910562118628467433e+05,1.000000000000000000e+00
5.050267542192507619e+01,5.871468851407445036e+05,0.000000000000000000e+00
3.211830337258416534e+01,5.105698095167605788e+05,0.000000000000000000e+00
6.100898421491669410e+01,6.309091850338587537e+05,1.000000000000000000e+00
7.316734200509166897e+01,6.815528230902948417e+05,1.000000000000000000e+00
4.613105019360019554e+01,5.689375998406707076e+05,0.000000000000000000e+00
4.693078405907264994e+01,5.722687596176259685e+05,0.000000000000000000e+00
7.163282649803497293e+01,6.751610513335722499e+05,1.000000000000000000e+00
6.784176516909789711e+01,6.593700093930573203e+05,1.000000000000000000e+00
6.708472642622496096e+01,6.562166891214875504e+05,1.000000000000000000e+00
5.336966086613541904e+01,5.990888410903373733e+05,0.000000000000000000e+00
4.574071072824956019e+01,5.673117050493252464e+05,0.000000000000000000e+00
5.026674140495885013e+01,5.861641408288362436e+05,0.000000000000000000e+00
4.081915546587603671e+01,5.468117767132956069e+05,0.000000000000000000e+00
4.324934396527339686e+01,5.569343268879457610e+05,0.000000000000000000e+00
4.167705898420591382e+01,5.503852326042507775e+05,0.000000000000000000e+00
5.329586434906468639e+01,5.987814538457066519e+05,0.000000000000000000e+00
5.334571246345181095e+01,5.989890879609698895e+05,0.000000000000000000e+00
4.587951646394468241e+01,5.678898774933358654e+05,0.000000000000000000e+00
7.352613037425389564e+01,6.830472969839151483e+05,1.000000000000000000e+00
5.006626001737344467e+01,5.853290686089569936e+05,0.000000000000000000e+00
5.618054293497011997e+01,6.107971076646624133e+05,1.000000000000000000e+00
6.577601555271016309e+01,6.507654693973596441e+05,1.000000000000000000e+00
4.471786125329468575e+01,5.630511939268698916e+05,0.000000000000000000e+00
5.068890942381520404e+01,5.879226122206915170e+05,0.000000000000000000e+00
4.246131205583127155e+01,5.536519096826419700e+05,0.000000000000000000e+00
3.346543173023327000e+01,5.161810509473650600e+05,0.000000000000000000e+00
4.147951224992942798e+01,5.495623841996731935e+05,0.000000000000000000e+00
6.296420886350922075e+01,6.390533514690955635e+05,1.000000000000000000e+00
3.736647256516504001e+01,5.324301944169963244e+05,0.000000000000000000e+00
3.684128840305267261e+01,5.302426262373130303e+05,0.000000000000000000e+00
7.960775989643504147e+01,7.083793236959079513e+05,1.000000000000000000e+00
1.059160349959876868e+02,8.179621131666660076e+05,1.000000000000000000e+00
4.537041600361668259e+01,5.657693033259881195e+05,0.000000000000000000e+00
5.323104999083818711e+01,5.985114803052392090e+05,0.000000000000000000e+00
5.762549424818892874e+01,6.168158145146088209e+05,1.000000000000000000e+00
3.843152341170251418e+01,5.368664884062496712e+05,0.000000000000000000e+00
5.718836809295221002e+01,6.149950374678354710e+05,1.000000000000000000e+00
7.561465196567968405e+01,6.917466898932675831e+05,1.000000000000000000e+00
3.599860754014819264e+01,5.267325778118170565e+05,0.000000000000000000e+00
5.467162408534582596e+01,6.045119545711535029e+05,0.000000000000000000e+00
4.610675461833933042e+01,5.688364006210789084e+05,0.000000000000000000e+00
4.180503696789303092e+01,5.509183038295671577e+05,0.000000000000000000e+00
3.295379485814334686e+01,5.140499117743273964e+05,0.000000000000000000e+00
3.645252390605637771e+01,5.286232917174008908e+05,0.000000000000000000e+00
4.458510809112178208e+01,5.624982324815862812e+05,0.000000000000000000e+00
7.011211021119090958e+01,6.688267579572338145e+05,1.000000000000000000e+00
7.598697425842328812e+01,6.932975371178234927e+05,1.000000000000000000e+00
3.891183445670328922e+01,5.388671450029147090e+05,0.000000000000000000e+00
7.491987586702974511e+01,6.888527144175069407e+05,1.000000000000000000e+00
4.719823434773745419e+01,5.733827797715791967e+05,0.000000000000000000e+00
7.172880623167051795e+01,6.755608391153498087e+05,1.000000000000000000e+00
6.842847220743249181e+01,6.618138409867114387e+05,1.000000000000000000e+00
6.856784931274364681e+01,6.623943933768076822e+05,1.000000000000000000e+00
9.655547865326525425e+01,7.789722565093147568e+05,1.000000000000000000e+00
4.357388384180030982e+01,5.582861443229443394e+05,0.000000000000000000e+00
4.967772008828195851e+01,5.837106694896875415e+05,0.000000000000000000e+00
7.114644146604553043e+01,6.731350945439105853e+05,1.000000000000000000e+00
4.732094114044692645e+01,5.738938947185390862e+05,0.000000000000000000e+00
4.615967272252841269e+01,5.690568222735285526e+05,0.000000000000000000e+00
7.736404093604402021e+01,6.990334816922921455e+05,1.000000000000000000e+00
5.025993725665021827e+01,5.861357992690489627e+05,0.000000000000000000e+00
7.168506637068315968e+01,6.753786479241782799e+05,1.000000000000000000e+00
8.931051426099836021e+01,7.487945498859556392e+05,1.000000000000000000e+00
1.096753322659821492e+02,8.336208471481576562e+05,1.000000000000000000e+00
8.251578809874465037e+01,7.204922364985470194e+05,1.000000000000000000e+00
4.801937368906830272e+01,5.768031005347883329e+05,0.000000000000000000e+00
6.987152840598218972e+01,6.678246540484477300e+05,1.000000000000000000e+00
3.567894101594623635e+01,5.254010595237531234e+05,0.000000000000000000e+00
6.235946641931727186e+01,6.365343963610486826e+05,1.000000000000000000e+00
7.456031906312162505e+01,6.873550397354403976e+05,1.000000000000000000e+00
5.134327550494583647e+01,5.906482664201401640e+05,0.000000000000000000e+00
4.806960379693603613e+01,5.770123257810171926e+05,0.000000000000000000e+00
5.690477908886428793e+01,6.138137941512898542e+05,1.000000000000000000e+00
5.559652629947801472e+01,6.083644825011966750e+05,1.000000000000000000e+00
4.204154891170619379e+01,5.519034554006268736e+05,0.000000000000000000e+00
4.545223213306629617e+01,5.661100949459199328e+05,0.000000000000000000e+00
5.771791753562036575e+01,6.172007885051297490e+05,1.000000000000000000e+00
7.719590634999129009e+01,6.983331447497732006e+05,1.000000000000000000e+00
4.571050316036237859e+01,5.671858803975881310e+05,0.000000000000000000e+00
6.301050255103675823e+01,6.392461802043493371e+05,1.000000000000000000e+00
4.681286622064789071e+01,5.717775922714563785e+05,0.000000000000000000e+00
8.632165629402599905e+01,7.363449540035445243e+05,1.000000000000000000e+00
4.236172482083155444e+01,5.532370954477423802e+05,0.000000000000000000e+00
3.866910515413985650e+01,5.378560960473848972e+05,0.000000000000000000e+00
3.330642534529471988e+01,5.155187360240456183e+05,0.000000000000000000e+00
5.168555809558050385e+01,5.920739882102266420e+05,0.000000000000000000e+00
4.909816836214337599e+01,5.812966421711903531e+05,0.000000000000000000e+00
5.452221616057098430e+01,6.038896204536976293e+05,0.000000000000000000e+00
5.723751311750594084e+01,6.151997429781293031e+05,1.000000000000000000e+00
5.317446569184927796e+01,5.982757877218225040e+05,0.000000000000000000e+00
5.442543144786745302e+01,6.034864796641154680e+05,0.000000000000000000e+00
4.672294126415572180e+01,5.714030246672269423e+05,0.000000000000000000e+00
3.868701471083083732e+01,5.379306953577903332e+05,0.000000000000000000e+00
6.585926031703706940e+01,6.511122117607133696e+05,1.000000000000000000e+00
3.677760904562117616e+01,5.299773803558311192e+05,0.000000000000000000e+00
9.970827922317148762e+01,7.921047283185818233e+05,1.000000000000000000e+00
4.838608995224555542e+01,5.783305967659623129e+05,0.000000000000000000e+00
4.224378885982406473e+01,5.527458526149374666e+05,0.000000000000000000e+00
3.686097798381817370e+01,5.303246399450011086e+05,0.000000000000000000e+00
6.189783139667352430e+01,6.346115316613573814e+05,1.000000000000000000e+00
6.533583277707582226e+01,6.489319605014529079e+05,1.000000000000000000e+00
5.926281618033650034e+01,6.236358095126630506e+05,1.000000000000000000e+00
4.997430337261477007e+01,5.849460383416782133e+05,0.000000000000000000e+00
6.513286666334390418e+01,6.480865385638070293e+05,1.000000000000000000e+00
5.780814074327825836e+01,6.175765984254964860e+05,1.000000000000000000e+00
6.729032407098637236e+01,6.570730722684753127e+05,1.000000000000000000e+00
3.631852935780668190e+01,5.280651594827518566e+05,0.000000000000000000e+00
5.082717159178099564e+01,5.884985205227993429e+05,0.000000000000000000e+00
6.820917668266498879e+01,6.609004015752889682e+05,1.000000000000000000e+00
4.947579772918240337e+01,5.828695951401563361e+05,0.000000000000000000e+00
5.547697994460285997e+01,6.078665318378137890e+05,1.000000000000000000e+00
4.335336768239550764e+01,5.573676205588618759e+05,0.000000000000000000e+00
3.799883529824043649e+01,5.350641972919674590e+05,0.000000000000000000e+00
3.505614227845287445e+01,5.228068938981036772e+05,0.000000000000000000e+00
3.956584192806774070e+01,5.415913054724109825e+05,0.000000000000000000e+00
4.066221534287295469e+01,5.461580684639527462e+05,0.000000000000000000e+00
4.044004893455415584e+01,5.452326708596572280e+05,0.000000000000000000e+00
4.072817976481493929e+01,5.464328324055215344e+05,0.000000000000000000e+00
3.958909084069478013e+01,5.416881449910867959e+05,0.000000000000000000e+00
5.022705493180426117e+01,5.859988333574767457e+05,0.000000000000000000e+00
4.695308687028572336e+01,5.723616583065943560e+05,0.000000000000000000e+00
5.188458008063383886e+01,5.929029815290826373e+05,0.000000000000000000e+00
3.999128678847264240e+01,5.433634260083544068e+05,0.000000000000000000e+00
4.529316515421498934e+01,5.654475276286308654e+05,0.000000000000000000e+00
5.919502749034288769e+01,6.233534468828076497e+05,1.000000000000000000e+00
4.289355231760713139e+01,5.554523353444435634e+05,0.000000000000000000e+00
8.403101825701295979e+01,7.268036783093437552e+05,1.000000000000000000e+00
4.283799820431794103e+01,5.552209338299859082e+05,0.000000000000000000e+00
6.115158036360262628e+01,6.315031458192641148e+05,1.000000000000000000e+00
4.118424294031963484e+01,5.483324884931053966e+05,0.000000000000000000e+00
5.504272786920314076e+01,6.060577262975153280e+05,1.000000000000000000e+00
1.064966260155838995e+02,8.203804694909886457e+05,1.000000000000000000e+00
1.214199859961812678e+02,8.825412690402509179e+05,1.000000000000000000e+00
4.888558183463114659e+01,5.804111479835045757e+05,0.000000000000000000e+00
4.184603461630275945e+01,5.510890727856267476e+05,0.000000000000000000e+00
7.393058550662996709e+01,6.847319882627548650e+05,1.000000000000000000e+00
4.207609632824622992e+01,5.520473569775695214e+05,0.000000000000000000e+00
5.634256905586111941e+01,6.114720008010300808e+05,1.000000000000000000e+00
5.339285331639482024e+01,5.991854454243148211e+05,0.000000000000000000e+00
6.207477852722760758e+01,6.353485758074136684e+05,1.000000000000000000e+00
6.379993203098152321e+01,6.425344187595355324e+05,1.000000000000000000e+00
8.042392081420953787e+01,7.117789076552630868e+05,1.000000000000000000e+00
4.188718526365322248e+01,5.512604790335897123e+05,0.000000000000000000e+00
3.292346909901928598e+01,5.139235948164479341e+05,0.000000000000000000e+00
5.058212055459445367e+01,5.874778007638645358e+05,0.000000000000000000e+00
5.001478123525646424e+01,5.851146422156800982e+05,0.000000000000000000e+00
3.838121791992371357e+01,5.366569491607476957e+05,0.000000000000000000e+00
5.139813831787722620e+01,5.908767884367483202e+05,0.000000000000000000e+00
7.576460600631830289e+01,6.923712987664609682e+05,1.000000000000000000e+00
8.885225949021184988e+01,7.468857650689715520e+05,1.000000000000000000e+00
5.200304783788843110e+01,5.933964394716188544e+05,0.000000000000000000e+00
3.719333285301375724e+01,5.317090094455792569e+05,0.000000000000000000e+00
3.578738001539700520e+01,5.258527443264346803e+05,0.000000000000000000e+00
4.282009680786585903e+01,5.551463685097123962e+05,0.000000000000000000e+00
4.150018306228183462e+01,5.496484850660215598e+05,0.000000000000000000e+00
4.055917893074671809e+01,5.457288872494820971e+05,0.000000000000000000e+00
5.544088461992997452e+01,6.077161827043362428e+05,1.000000000000000000e+00
3.948800733670113061e+01,5.412670982939854730e+05,0.000000000000000000e+00
4.974621942273273589e+01,5.839959921920540510e+05,0.000000000000000000e+00
1.068223120595962854e+02,8.217370610979838530e+05,1.000000000000000000e+00
3.039932529617260926e+01,5.034096892907310394e+05,0.000000000000000000e+00
6.325393427422269355e+01,6.402601549773605075e+05,1.000000000000000000e+00
4.617053183005517525e+01,5.691020540984749096e+05,0.000000000000000000e+00
5.097621152561197277e+01,5.891193218345512869e+05,0.000000000000000000e+00
2.974735907583877292e+01,5.006940313164040563e+05,0.000000000000000000e+00
4.134694867553146480e+01,5.490102124510590220e+05,0.000000000000000000e+00
4.843599332350507325e+01,5.785384610446320148e+05,0.000000000000000000e+00
7.127090519868065144e+01,6.736535277349308599e+05,1.000000000000000000e+00
3.880455469938642921e+01,5.384202888325257227e+05,0.000000000000000000e+00
3.980134132054595852e+01,5.425722394275553524e+05,0.000000000000000000e+00
7.789134871392229797e+01,7.012298954438919900e+05,1.000000000000000000e+00
5.291638294805191833e+01,5.972007865340759745e+05,0.000000000000000000e+00
3.593902857939971085e+01,5.264844114577751607e+05,0.000000000000000000e+00
4.487445218050002893e+01,5.637034476585965604e+05,0.000000000000000000e+00
3.931190171973874925e+01,5.405335593342785724e+05,0.000000000000000000e+00
1.135733715321207171e+02,8.498574880770521704e+05,1.000000000000000000e+00
7.320178462667031738e+01,6.816962881610754412e+05,1.000000000000000000e+00
4.889363588703209018e+01,5.804446958130487474e+05,0.000000000000000000e+00
6.019866409822644471e+01,6.275339299699986586e+05,1.000000000000000000e+00
4.692011938917688951e+01,5.722243376906261547e+05,0.000000000000000000e+00
4.614143190232813652e+01,5.689808431395025691e+05,0.000000000000000000e+00
4.833679015481284580e+01,5.781252465747173410e+05,0.000000000000000000e+00
4.352470601020338137e+01,5.580813021603121888e+05,0.000000000000000000e+00
4.760853587312308832e+01,5.750918232381585985e+05,0.000000000000000000e+00
5.177376323204062913e+01,5.924413921872024657e+05,0.000000000000000000e+00
3.884853080667279812e+01,5.386034640687686624e+05,0.000000000000000000e+00
3.967195823359723761e+01,5.420333154758890159e+05,0.000000000000000000e+00
5.913001545759563271e+01,6.230826499616621295e+05,1.000000000000000000e+00
4.448163960603939415e+01,5.620672515383379068e+05,0.000000000000000000e+00
6.634260723728502285e+01,6.531255137960023712e+05,1.000000000000000000e+00
3.273263034312406461e+01,5.131286873916550539e+05,0.000000000000000000e+00
6.216801212566862489e+01,6.357369250150641892e+05,1.000000000000000000e+00
5.658146336965463519e+01,6.124670757420946611e+05,1.000000000000000000e+00
4.642137433560851889e+01,5.701468972655907273e+05,0.000000000000000000e+00
5.591127350695577292e+01,6.096755101851868676e+05,1.000000000000000000e+00
6.177027404375570541e+01,6.340802125042729313e+05,1.000000000000000000e+00
8.030613635379117454e+01,7.112882958732245024e+05,1.000000000000000000e+00
5.605115394931393524e+01,6.102581591429009568e+05,1.000000000000000000e+00
4.561479036284755040e+01,5.667872044942826033e+05,0.000000000000000000e+00
4.489140559788337725e+01,5.637740643281007651e+05,0.000000000000000000e+00
6.536082571132247665e+01,6.490360644551117439e+05,1.000000000000000000e+00
7.695105764981437346e+01,6.973132677923464216e+05,1.000000000000000000e+00
5.198697611698332821e+01,5.933294953636637656e+05,0.000000000000000000e+00
4.425846321416045726e+01,5.611376470137703000e+05,0.000000000000000000e+00
3.722527537747856741e+01,5.318420607733591460e+05,0.000000000000000000e+00
4.780862969876983470e+01,5.759252811325767543e+05,0.000000000000000000e+00
9.443249899731799246e+01,7.701293342041451251e+05,1.000000000000000000e+00
7.421658482206629515e+01,6.859232713344744407e+05,1.000000000000000000e+00
5.767363151904294938e+01,6.170163223927472718e+05,1.000000000000000000e+00
4.307572812820495756e+01,5.562111586965585593e+05,0.000000000000000000e+00
4.894024590148899989e+01,5.806388421560579445e+05,0.000000000000000000e+00
6.597587788457985880e+01,6.515979630425543291e+05,1.000000000000000000e+00
4.067821926655071962e+01,5.462247301737170201e+05,0.000000000000000000e+00
9.128134497098032796e+01,7.570037208010845352e+05,1.000000000000000000e+00
